Row,Error,Row Data
76,Invalid date format for CREATE DATE at row 76: 22-07-2025 19:38:35,"{'Unnamed: 0': nan, 'No': 75, 'CREATE DATE': '22-07-2025 19:38:35', 'USERNAME': 'jaguar88', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:42:32', 'PROCESS BY': 'xpukul69', 'AMOUNT': '99.00'}"
77,Invalid date format for CREATE DATE at row 77: 22-07-2025 19:40:38,"{'Unnamed: 0': nan, 'No': 76, 'CREATE DATE': '22-07-2025 19:40:38', 'USERNAME': 'parabola33', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:41:13', 'PROCESS BY': 'xpukul69', 'AMOUNT': '54.00'}"
78,Invalid date format for CREATE DATE at row 78: 22-07-2025 19:37:14,"{'Unnamed: 0': nan, 'No': 77, 'CREATE DATE': '22-07-2025 19:37:14', 'USERNAME': 'jul456', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:38:43', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '30.00'}"
79,Invalid date format for CREATE DATE at row 79: 22-07-2025 19:38:03,"{'Unnamed: 0': nan, 'No': 78, 'CREATE DATE': '22-07-2025 19:38:03', 'USERNAME': 'dwiirawan', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:38:28', 'PROCESS BY': 'xpukul69', 'AMOUNT': '150.00'}"
80,Invalid date format for CREATE DATE at row 80: 22-07-2025 19:13:31,"{'Unnamed: 0': nan, 'No': 79, 'CREATE DATE': '22-07-2025 19:13:31', 'USERNAME': 'halim28', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:14:07', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
81,Invalid date format for CREATE DATE at row 81: 22-07-2025 19:12:50,"{'Unnamed: 0': nan, 'No': 80, 'CREATE DATE': '22-07-2025 19:12:50', 'USERNAME': 'lempet', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:13:51', 'PROCESS BY': 'xpukul69', 'AMOUNT': '240.00'}"
82,Invalid date format for CREATE DATE at row 82: 22-07-2025 19:08:45,"{'Unnamed: 0': nan, 'No': 81, 'CREATE DATE': '22-07-2025 19:08:45', 'USERNAME': 'birutua99', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:09:25', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '29.00'}"
83,Invalid date format for CREATE DATE at row 83: 22-07-2025 19:02:50,"{'Unnamed: 0': nan, 'No': 82, 'CREATE DATE': '22-07-2025 19:02:50', 'USERNAME': 'halim28', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 19:03:05', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '49.00'}"
84,Invalid date format for CREATE DATE at row 84: 22-07-2025 18:41:15,"{'Unnamed: 0': nan, 'No': 83, 'CREATE DATE': '22-07-2025 18:41:15', 'USERNAME': 'halim28', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:41:56', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
85,Invalid date format for CREATE DATE at row 85: 22-07-2025 18:36:03,"{'Unnamed: 0': nan, 'No': 84, 'CREATE DATE': '22-07-2025 18:36:03', 'USERNAME': 'm47fxjifuf69', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:36:54', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '23.00'}"
86,Invalid date format for CREATE DATE at row 86: 22-07-2025 18:31:02,"{'Unnamed: 0': nan, 'No': 85, 'CREATE DATE': '22-07-2025 18:31:02', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:32:20', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '2,000.00'}"
87,Invalid date format for CREATE DATE at row 87: 22-07-2025 18:29:20,"{'Unnamed: 0': nan, 'No': 86, 'CREATE DATE': '22-07-2025 18:29:20', 'USERNAME': 'william44', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:31:10', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '100.00'}"
88,Invalid date format for CREATE DATE at row 88: 22-07-2025 18:27:38,"{'Unnamed: 0': nan, 'No': 87, 'CREATE DATE': '22-07-2025 18:27:38', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:28:15', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '5,000.00'}"
89,Invalid date format for CREATE DATE at row 89: 22-07-2025 18:24:15,"{'Unnamed: 0': nan, 'No': 88, 'CREATE DATE': '22-07-2025 18:24:15', 'USERNAME': 'pukull699', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:24:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': '151.00'}"
90,Invalid date format for CREATE DATE at row 90: 22-07-2025 18:22:46,"{'Unnamed: 0': nan, 'No': 89, 'CREATE DATE': '22-07-2025 18:22:46', 'USERNAME': 'butuhjp2', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:24:31', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
91,Invalid date format for CREATE DATE at row 91: 22-07-2025 18:22:56,"{'Unnamed: 0': nan, 'No': 90, 'CREATE DATE': '22-07-2025 18:22:56', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:23:49', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '3,000.00'}"
92,Invalid date format for CREATE DATE at row 92: 22-07-2025 18:22:10,"{'Unnamed: 0': nan, 'No': 91, 'CREATE DATE': '22-07-2025 18:22:10', 'USERNAME': 'edypurwanto', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:23:13', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
93,Invalid date format for CREATE DATE at row 93: 22-07-2025 18:22:24,"{'Unnamed: 0': nan, 'No': 92, 'CREATE DATE': '22-07-2025 18:22:24', 'USERNAME': 'gali12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:23:02', 'PROCESS BY': 'xpukul69', 'AMOUNT': '20.00'}"
94,Invalid date format for CREATE DATE at row 94: 22-07-2025 18:19:04,"{'Unnamed: 0': nan, 'No': 93, 'CREATE DATE': '22-07-2025 18:19:04', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:19:32', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '2,000.00'}"
95,Invalid date format for CREATE DATE at row 95: 22-07-2025 18:09:21,"{'Unnamed: 0': nan, 'No': 94, 'CREATE DATE': '22-07-2025 18:09:21', 'USERNAME': 'sandiaga12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:09:37', 'PROCESS BY': 'xpukul69', 'AMOUNT': '15.00'}"
96,Invalid date format for CREATE DATE at row 96: 22-07-2025 18:02:05,"{'Unnamed: 0': nan, 'No': 95, 'CREATE DATE': '22-07-2025 18:02:05', 'USERNAME': 'padel20', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:02:43', 'PROCESS BY': 'xpukul69', 'AMOUNT': '49.00'}"
97,Invalid date format for CREATE DATE at row 97: 22-07-2025 17:58:58,"{'Unnamed: 0': nan, 'No': 96, 'CREATE DATE': '22-07-2025 17:58:58', 'USERNAME': 'herisuhardi', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:00:40', 'PROCESS BY': 'xpukul69', 'AMOUNT': '200.00'}"
98,Invalid date format for CREATE DATE at row 98: 22-07-2025 17:59:08,"{'Unnamed: 0': nan, 'No': 97, 'CREATE DATE': '22-07-2025 17:59:08', 'USERNAME': 'irkro', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 18:00:09', 'PROCESS BY': 'xpukul69', 'AMOUNT': '20.00'}"
99,Invalid date format for CREATE DATE at row 99: 22-07-2025 17:51:50,"{'Unnamed: 0': nan, 'No': 98, 'CREATE DATE': '22-07-2025 17:51:50', 'USERNAME': 'sigit99', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 17:52:32', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
100,Invalid date format for CREATE DATE at row 100: 22-07-2025 17:25:34,"{'Unnamed: 0': nan, 'No': 99, 'CREATE DATE': '22-07-2025 17:25:34', 'USERNAME': 'lamaz9990', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 17:26:02', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
101,Invalid date format for CREATE DATE at row 101: 22-07-2025 17:00:42,"{'Unnamed: 0': nan, 'No': 100, 'CREATE DATE': '22-07-2025 17:00:42', 'USERNAME': 'ravael12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 17:02:15', 'PROCESS BY': 'xpukul69', 'AMOUNT': '13.00'}"
102,Invalid date format for CREATE DATE at row 102: 22-07-2025 16:59:36,"{'Unnamed: 0': nan, 'No': 101, 'CREATE DATE': '22-07-2025 16:59:36', 'USERNAME': 'jpjpbos123', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 17:00:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
103,Invalid date format for CREATE DATE at row 103: 22-07-2025 16:50:06,"{'Unnamed: 0': nan, 'No': 102, 'CREATE DATE': '22-07-2025 16:50:06', 'USERNAME': 'mafia12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:50:25', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
104,Invalid date format for CREATE DATE at row 104: 22-07-2025 16:48:34,"{'Unnamed: 0': nan, 'No': 103, 'CREATE DATE': '22-07-2025 16:48:34', 'USERNAME': 'mbalina', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:49:26', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
105,Invalid date format for CREATE DATE at row 105: 22-07-2025 16:46:11,"{'Unnamed: 0': nan, 'No': 104, 'CREATE DATE': '22-07-2025 16:46:11', 'USERNAME': 'odoy99', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:46:29', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
106,Invalid date format for CREATE DATE at row 106: 22-07-2025 16:44:43,"{'Unnamed: 0': nan, 'No': 105, 'CREATE DATE': '22-07-2025 16:44:43', 'USERNAME': 'padel20', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:45:33', 'PROCESS BY': 'xpukul69', 'AMOUNT': '51.00'}"
107,Invalid date format for CREATE DATE at row 107: 22-07-2025 16:43:16,"{'Unnamed: 0': nan, 'No': 106, 'CREATE DATE': '22-07-2025 16:43:16', 'USERNAME': 'bibir00', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:44:10', 'PROCESS BY': 'xpukul69', 'AMOUNT': '64.00'}"
108,Invalid date format for CREATE DATE at row 108: 22-07-2025 16:27:11,"{'Unnamed: 0': nan, 'No': 107, 'CREATE DATE': '22-07-2025 16:27:11', 'USERNAME': 'solehwin', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:27:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': '49.00'}"
109,Invalid date format for CREATE DATE at row 109: 22-07-2025 16:05:39,"{'Unnamed: 0': nan, 'No': 108, 'CREATE DATE': '22-07-2025 16:05:39', 'USERNAME': 'gali12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:08:53', 'PROCESS BY': 'xpukul69', 'AMOUNT': '20.00'}"
110,Invalid date format for CREATE DATE at row 110: 22-07-2025 16:01:21,"{'Unnamed: 0': nan, 'No': 109, 'CREATE DATE': '22-07-2025 16:01:21', 'USERNAME': 'gali12', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 16:02:09', 'PROCESS BY': 'xpukul69', 'AMOUNT': '19.00'}"
111,Invalid date format for CREATE DATE at row 111: 22-07-2025 15:52:01,"{'Unnamed: 0': nan, 'No': 110, 'CREATE DATE': '22-07-2025 15:52:01', 'USERNAME': 'buyungkelana', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:52:20', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '48.00'}"
112,Invalid date format for CREATE DATE at row 112: 22-07-2025 15:42:15,"{'Unnamed: 0': nan, 'No': 111, 'CREATE DATE': '22-07-2025 15:42:15', 'USERNAME': 'hajardia', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:42:55', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
113,Invalid date format for CREATE DATE at row 113: 22-07-2025 15:39:39,"{'Unnamed: 0': nan, 'No': 112, 'CREATE DATE': '22-07-2025 15:39:39', 'USERNAME': 'jaksa69', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:40:37', 'PROCESS BY': 'xpukul69', 'AMOUNT': '95.00'}"
114,Invalid date format for CREATE DATE at row 114: 22-07-2025 15:32:46,"{'Unnamed: 0': nan, 'No': 113, 'CREATE DATE': '22-07-2025 15:32:46', 'USERNAME': 'rahmathidayat', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:33:34', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
115,Invalid date format for CREATE DATE at row 115: 22-07-2025 15:15:31,"{'Unnamed: 0': nan, 'No': 114, 'CREATE DATE': '22-07-2025 15:15:31', 'USERNAME': 'tanif', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:16:44', 'PROCESS BY': 'xpukul69', 'AMOUNT': '10.00'}"
116,Invalid date format for CREATE DATE at row 116: 22-07-2025 15:07:53,"{'Unnamed: 0': nan, 'No': 115, 'CREATE DATE': '22-07-2025 15:07:53', 'USERNAME': 'rendi', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:09:53', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
117,Invalid date format for CREATE DATE at row 117: 22-07-2025 15:08:56,"{'Unnamed: 0': nan, 'No': 116, 'CREATE DATE': '22-07-2025 15:08:56', 'USERNAME': 'frison88', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 15:09:45', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
118,Invalid date format for CREATE DATE at row 118: 22-07-2025 14:50:08,"{'Unnamed: 0': nan, 'No': 117, 'CREATE DATE': '22-07-2025 14:50:08', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:50:18', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '2,000.00'}"
119,Invalid date format for CREATE DATE at row 119: 22-07-2025 14:44:16,"{'Unnamed: 0': nan, 'No': 118, 'CREATE DATE': '22-07-2025 14:44:16', 'USERNAME': 'ledok88', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:44:49', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
120,Invalid date format for CREATE DATE at row 120: 22-07-2025 14:37:14,"{'Unnamed: 0': nan, 'No': 119, 'CREATE DATE': '22-07-2025 14:37:14', 'USERNAME': 'ilewjaya', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:38:42', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
121,Invalid date format for CREATE DATE at row 121: 22-07-2025 14:24:34,"{'Unnamed: 0': nan, 'No': 120, 'CREATE DATE': '22-07-2025 14:24:34', 'USERNAME': 'lempet', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:25:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': '170.00'}"
122,Invalid date format for CREATE DATE at row 122: 22-07-2025 14:20:25,"{'Unnamed: 0': nan, 'No': 121, 'CREATE DATE': '22-07-2025 14:20:25', 'USERNAME': 'padel20', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:21:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': '30.00'}"
123,Invalid date format for CREATE DATE at row 123: 22-07-2025 14:19:17,"{'Unnamed: 0': nan, 'No': 122, 'CREATE DATE': '22-07-2025 14:19:17', 'USERNAME': 'bandit07', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:20:29', 'PROCESS BY': 'xpukul69', 'AMOUNT': '200.00'}"
124,Invalid date format for CREATE DATE at row 124: 22-07-2025 14:08:23,"{'Unnamed: 0': nan, 'No': 123, 'CREATE DATE': '22-07-2025 14:08:23', 'USERNAME': 'ledok88', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 14:12:41', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
125,Invalid date format for CREATE DATE at row 125: 22-07-2025 13:57:39,"{'Unnamed: 0': nan, 'No': 124, 'CREATE DATE': '22-07-2025 13:57:39', 'USERNAME': 'lekwan', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:59:01', 'PROCESS BY': 'xpukul69', 'AMOUNT': '165.00'}"
126,Invalid date format for CREATE DATE at row 126: 22-07-2025 13:55:41,"{'Unnamed: 0': nan, 'No': 125, 'CREATE DATE': '22-07-2025 13:55:41', 'USERNAME': 'asmiatun', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:56:31', 'PROCESS BY': 'xpukul69', 'AMOUNT': '38.00'}"
127,Invalid date format for CREATE DATE at row 127: 22-07-2025 13:53:07,"{'Unnamed: 0': nan, 'No': 126, 'CREATE DATE': '22-07-2025 13:53:07', 'USERNAME': 'kangsupri', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:53:46', 'PROCESS BY': 'xpukul69', 'AMOUNT': '95.00'}"
128,Invalid date format for CREATE DATE at row 128: 22-07-2025 13:52:09,"{'Unnamed: 0': nan, 'No': 127, 'CREATE DATE': '22-07-2025 13:52:09', 'USERNAME': 'bandit07', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:53:25', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
129,Invalid date format for CREATE DATE at row 129: 22-07-2025 13:44:43,"{'Unnamed: 0': nan, 'No': 128, 'CREATE DATE': '22-07-2025 13:44:43', 'USERNAME': 'kingmoni89', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:45:08', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
130,Invalid date format for CREATE DATE at row 130: 22-07-2025 13:39:25,"{'Unnamed: 0': nan, 'No': 129, 'CREATE DATE': '22-07-2025 13:39:25', 'USERNAME': 'beray', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:39:55', 'PROCESS BY': 'xpukul69', 'AMOUNT': '24.00'}"
131,Invalid date format for CREATE DATE at row 131: 22-07-2025 13:34:14,"{'Unnamed: 0': nan, 'No': 130, 'CREATE DATE': '22-07-2025 13:34:14', 'USERNAME': 'asmiatun', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:37:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
132,Invalid date format for CREATE DATE at row 132: 22-07-2025 13:30:24,"{'Unnamed: 0': nan, 'No': 131, 'CREATE DATE': '22-07-2025 13:30:24', 'USERNAME': 'pukki69', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:31:03', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
133,Invalid date format for CREATE DATE at row 133: 22-07-2025 13:23:20,"{'Unnamed: 0': nan, 'No': 132, 'CREATE DATE': '22-07-2025 13:23:20', 'USERNAME': 'minimalwdla', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:24:44', 'PROCESS BY': 'xpukul69', 'AMOUNT': '20.00'}"
134,Invalid date format for CREATE DATE at row 134: 22-07-2025 13:22:09,"{'Unnamed: 0': nan, 'No': 133, 'CREATE DATE': '22-07-2025 13:22:09', 'USERNAME': 'asmiatun', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:23:32', 'PROCESS BY': 'xpukul69', 'AMOUNT': '40.00'}"
135,Invalid date format for CREATE DATE at row 135: 22-07-2025 13:03:09,"{'Unnamed: 0': nan, 'No': 134, 'CREATE DATE': '22-07-2025 13:03:09', 'USERNAME': 'ju4iriah', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 13:04:19', 'PROCESS BY': 'xpukul69', 'AMOUNT': '18.00'}"
136,Invalid date format for CREATE DATE at row 136: 22-07-2025 12:52:36,"{'Unnamed: 0': nan, 'No': 135, 'CREATE DATE': '22-07-2025 12:52:36', 'USERNAME': 'lempet', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:53:17', 'PROCESS BY': 'xpukul69', 'AMOUNT': '200.00'}"
137,Invalid date format for CREATE DATE at row 137: 22-07-2025 12:51:38,"{'Unnamed: 0': nan, 'No': 136, 'CREATE DATE': '22-07-2025 12:51:38', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:52:48', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '2,000.00'}"
138,Invalid date format for CREATE DATE at row 138: 22-07-2025 12:50:40,"{'Unnamed: 0': nan, 'No': 137, 'CREATE DATE': '22-07-2025 12:50:40', 'USERNAME': 'putry', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:52:40', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
139,Invalid date format for CREATE DATE at row 139: 22-07-2025 12:35:01,"{'Unnamed: 0': nan, 'No': 138, 'CREATE DATE': '22-07-2025 12:35:01', 'USERNAME': 'rival786', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:35:38', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '600.00'}"
140,Invalid date format for CREATE DATE at row 140: 22-07-2025 12:33:45,"{'Unnamed: 0': nan, 'No': 139, 'CREATE DATE': '22-07-2025 12:33:45', 'USERNAME': 'rendi', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:34:12', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
141,Invalid date format for CREATE DATE at row 141: 22-07-2025 12:27:57,"{'Unnamed: 0': nan, 'No': 140, 'CREATE DATE': '22-07-2025 12:27:57', 'USERNAME': 'qimul14', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:29:14', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '100.00'}"
142,Invalid date format for CREATE DATE at row 142: 22-07-2025 12:21:59,"{'Unnamed: 0': nan, 'No': 141, 'CREATE DATE': '22-07-2025 12:21:59', 'USERNAME': 'rendi', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:22:31', 'PROCESS BY': 'xpukul69', 'AMOUNT': '35.00'}"
143,Invalid date format for CREATE DATE at row 143: 22-07-2025 12:07:18,"{'Unnamed: 0': nan, 'No': 142, 'CREATE DATE': '22-07-2025 12:07:18', 'USERNAME': 'pleper391', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:07:53', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '72.00'}"
144,Invalid date format for CREATE DATE at row 144: 22-07-2025 12:06:53,"{'Unnamed: 0': nan, 'No': 143, 'CREATE DATE': '22-07-2025 12:06:53', 'USERNAME': 'qimul14', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:06:57', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
145,Invalid date format for CREATE DATE at row 145: 22-07-2025 12:01:35,"{'Unnamed: 0': nan, 'No': 144, 'CREATE DATE': '22-07-2025 12:01:35', 'USERNAME': 'qimul14', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 12:01:42', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '50.00'}"
146,Invalid date format for CREATE DATE at row 146: 22-07-2025 11:56:32,"{'Unnamed: 0': nan, 'No': 145, 'CREATE DATE': '22-07-2025 11:56:32', 'USERNAME': 'dodot81', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 11:57:12', 'PROCESS BY': 'xpukul69', 'AMOUNT': '25.00'}"
147,Invalid date format for CREATE DATE at row 147: 22-07-2025 11:38:42,"{'Unnamed: 0': nan, 'No': 146, 'CREATE DATE': '22-07-2025 11:38:42', 'USERNAME': 'kang123', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 11:39:12', 'PROCESS BY': 'xpukul69', 'AMOUNT': '37.00'}"
148,Invalid date format for CREATE DATE at row 148: 22-07-2025 11:28:46,"{'Unnamed: 0': nan, 'No': 147, 'CREATE DATE': '22-07-2025 11:28:46', 'USERNAME': 'kabang', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 11:30:16', 'PROCESS BY': 'xpukul69', 'AMOUNT': '15.00'}"
149,Invalid date format for CREATE DATE at row 149: 22-07-2025 11:16:17,"{'Unnamed: 0': nan, 'No': 148, 'CREATE DATE': '22-07-2025 11:16:17', 'USERNAME': 'semprul', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 11:17:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': '50.00'}"
150,Invalid date format for CREATE DATE at row 150: 22-07-2025 10:59:33,"{'Unnamed: 0': nan, 'No': 149, 'CREATE DATE': '22-07-2025 10:59:33', 'USERNAME': 'agah79', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 11:00:14', 'PROCESS BY': 'xpukul69', 'AMOUNT': '48.00'}"
151,Invalid date format for CREATE DATE at row 151: 22-07-2025 10:26:55,"{'Unnamed: 0': nan, 'No': 150, 'CREATE DATE': '22-07-2025 10:26:55', 'USERNAME': 'abhie5jeti', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 10:27:01', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '99.00'}"
152,Invalid date format for CREATE DATE at row 152: 22-07-2025 10:26:26,"{'Unnamed: 0': nan, 'No': 151, 'CREATE DATE': '22-07-2025 10:26:26', 'USERNAME': 'rendi', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 10:26:55', 'PROCESS BY': 'xpukul69', 'AMOUNT': '30.00'}"
153,Invalid date format for CREATE DATE at row 153: 22-07-2025 10:20:02,"{'Unnamed: 0': nan, 'No': 152, 'CREATE DATE': '22-07-2025 10:20:02', 'USERNAME': 'lempet', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 10:20:48', 'PROCESS BY': 'xpukul69', 'AMOUNT': '75.00'}"
154,Invalid date format for CREATE DATE at row 154: 22-07-2025 10:07:33,"{'Unnamed: 0': nan, 'No': 153, 'CREATE DATE': '22-07-2025 10:07:33', 'USERNAME': 'baesinja2219', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 10:08:18', 'PROCESS BY': 'xpukul69', 'AMOUNT': '100.00'}"
155,Invalid date format for CREATE DATE at row 155: 22-07-2025 09:59:39,"{'Unnamed: 0': nan, 'No': 154, 'CREATE DATE': '22-07-2025 09:59:39', 'USERNAME': 'r9bold', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 10:01:33', 'PROCESS BY': 'xpukul69', 'AMOUNT': '78.00'}"
156,Invalid date format for CREATE DATE at row 156: 22-07-2025 09:59:12,"{'Unnamed: 0': nan, 'No': 155, 'CREATE DATE': '22-07-2025 09:59:12', 'USERNAME': 'zebra188', 'EVENT': 'Deposit', 'PROCESS DATE': '22-07-2025 09:59:57', 'PROCESS BY': 'zibran@xpukul69', 'AMOUNT': '500.00'}"
